#custcode;prodcode;
C1224;P029;
C1900;P022;
C1836;P045;
C0301;P016;
C0895;P015;
C0014;P003;
C0719;P017;
C0435;P038;
C1882;P033;
C0635;P022;
C1070;P033;
C0632;P016;
C0456;P045;
C0221;P015;
C1615;P036;
C1178;P036;
C1952;P010;
C0998;P040;
C1849;P043;
C0060;P015;
C0648;P050;
C0130;P039;
C1787;P048;
C1057;P026;
C1465;P047;
C1122;P015;
C1310;P003;
C1973;P011;
C1324;P008;
C0064;P016;
C0527;P005;
C0307;P046;
C1282;P016;
C1403;P036;
C1916;P012;
C1471;P003;
C0845;P010;
C1472;P013;
C0830;P015;
C0394;P002;
C0857;P025;
C0168;P042;
C0740;P004;
C1547;P020;
C1672;P023;
C1857;P005;
C1047;P023;
C1473;P019;
C1203;P030;
C1328;P022;
C0531;P034;
C1989;P013;
C1036;P040;
C1596;P005;
C0383;P019;
C1793;P014;
C0111;P038;
C0088;P011;
C0338;P006;
C1174;P036;
C0823;P043;
C1529;P042;
C1886;P023;
C1943;P034;
C0923;P038;
C1165;P009;
C1105;P031;
C1541;P014;
C0888;P042;
C1886;P021;
C1787;P003;
C1931;P042;
C0037;P012;
C0951;P029;
C0963;P043;
C0103;P015;
C0320;P004;
C1307;P003;
C0980;P011;
C0818;P011;
C0573;P024;
C0821;P003;
C0332;P010;
C1925;P032;
C1870;P030;
C0396;P039;
C1102;P015;
C0113;P034;
C1795;P020;
C1958;P038;
C0248;P044;
C1734;P012;
C0867;P039;
C1449;P046;
C1750;P046;
C0481;P021;
C1632;P034;
C0813;P029;
C1751;P033;
C1021;P014;
C0938;P038;
C1258;P016;
C1934;P017;
C0012;P001;
C0992;P023;
C0794;P047;
C0775;P040;
C1525;P034;
C0399;P033;
C0286;P004;
C1503;P029;
C1253;P011;
C0015;P004;
C1961;P001;
C0906;P030;
C1075;P017;
C1966;P009;
C1105;P045;
C1626;P010;
C0572;P008;
C1216;P002;
C0428;P046;
C1091;P025;
C0525;P038;
C0271;P036;
C0893;P050;
C1845;P011;
C0328;P047;
C0829;P005;
C0918;P032;
C0921;P037;
C0026;P047;
C1652;P005;
C0257;P044;
C0438;P039;
C0610;P010;
C0812;P049;
C0448;P040;
C0772;P022;
C1050;P037;
C0697;P026;
C0705;P006;
C1007;P038;
C1769;P043;
C0075;P019;
C1193;P010;
C1112;P046;
C0565;P045;
C0472;P029;
C0423;P017;
C1592;P037;
C0802;P041;
C0566;P003;
C1694;P006;
C0182;P036;
C0898;P022;
C1700;P001;
C1536;P007;
C0621;P042;
C0665;P005;
C1125;P016;
C0408;P036;
C1558;P026;
C0089;P023;
C0664;P004;
C1855;P014;
C1351;P016;
C0883;P022;
C1657;P037;
C0353;P008;
C0188;P005;
C0448;P046;
C0336;P001;
C0977;P040;
C0647;P033;
C1130;P019;
C0633;P004;
C0767;P019;
C1813;P006;
C1860;P016;
C0119;P042;
C0141;P001;
C1098;P037;
C1204;P020;
C0345;P020;
C1202;P034;
C1212;P038;
C1949;P013;
C0796;P046;
C1070;P033;
C0261;P032;
C1784;P047;
C1971;P003;
C1333;P047;
C1215;P014;
C1281;P045;
C1975;P034;
C0959;P046;
C1746;P010;
C0847;P010;
C1737;P040;
C0349;P012;
C0804;P021;
C1071;P014;
C0901;P003;
C0653;P010;
C1301;P007;
C1952;P008;
C0801;P047;
C1063;P029;
C0165;P046;
C0603;P002;
C1761;P040;
C1290;P047;
C1372;P022;
C0418;P047;
C1072;P014;
C0647;P040;
C0549;P027;
C1430;P003;
C0751;P033;
C0418;P038;
C0083;P014;
C0052;P002;
C0866;P019;
C1701;P044;
C1979;P020;
C1016;P042;
C0102;P009;
C0670;P017;
C1755;P038;
C0170;P039;
C0192;P005;
C0742;P032;
C1226;P030;
C1784;P006;
C0126;P014;
C0119;P015;
C0508;P026;
C1899;P019;
C0778;P005;
C0405;P029;
C1444;P036;
C1378;P023;
C0220;P013;
C0989;P042;
C0469;P032;
C0783;P014;
C0758;P034;
C1016;P029;
C1875;P040;
C1141;P015;
C1362;P023;
C1554;P022;
C0493;P005;
C1477;P050;
C0387;P032;
C1402;P032;
C1156;P008;
C0332;P005;
C0689;P004;
C0252;P037;
C1536;P047;
C1944;P012;
C0382;P029;
C0937;P029;
C1685;P015;
C1369;P021;
C0175;P002;
C1793;P032;
C0335;P033;
C1329;P042;
C1446;P046;
C0406;P024;
C0653;P036;
C0665;P005;
C0112;P045;
C1058;P047;
C0581;P005;
C0291;P003;
C1730;P030;
C0329;P002;
C1199;P009;
C1332;P017;
C1603;P005;
C1988;P007;
C0772;P042;
C0274;P003;
C0646;P049;
C1797;P002;
C1869;P018;
C1641;P019;
C1323;P036;
C1388;P026;
C1050;P037;
C1952;P013;
C0040;P001;
C0774;P040;
C1954;P048;
C1240;P034;
C0233;P038;
C1108;P046;
C1412;P003;
C0291;P032;
C0305;P014;
C0139;P043;
C1722;P016;
C1009;P023;
C0519;P009;
C1900;P032;
C0835;P040;
C0782;P042;
C0227;P021;
C1766;P004;
C0830;P003;
C0562;P035;
C0306;P034;
C1212;P010;
C1087;P039;
C1498;P007;
C0049;P015;
C0399;P033;
C1359;P017;
C0546;P006;
C1036;P019;
C1794;P025;
C1041;P021;
C1616;P019;
C0049;P012;
C1071;P048;
C1044;P001;
C0257;P044;
C0124;P036;
C0392;P023;
C1092;P009;
C1815;P003;
C1867;P010;
C1902;P012;
C0426;P016;
C1010;P001;
C0768;P017;
C0460;P046;
C0077;P020;
C0123;P036;
C1080;P012;
C1271;P022;
C1584;P037;
C0374;P010;
C0376;P049;
C1334;P011;
C1459;P038;
C0804;P046;
C0446;P004;
C1856;P014;
C1982;P006;
C1302;P036;
C0383;P034;
C1021;P049;
C0206;P010;
C1077;P036;
C0614;P039;
C1139;P003;
C0897;P005;
C1902;P032;
C1248;P037;
C1368;P021;
C1221;P038;
C0778;P050;
C0102;P049;
C0729;P021;
C0938;P042;
C1688;P042;
C0593;P033;
C0861;P022;
C0154;P032;
C1268;P043;
C0881;P014;
C0005;P036;
C0130;P038;
C1568;P006;
C0361;P011;
C1347;P039;
C0623;P048;
C0802;P016;
C1211;P023;
C1984;P006;
C0235;P046;
C1598;P028;
C0323;P016;
C1402;P036;
C0508;P026;
C0041;P005;
C1494;P007;
C0601;P007;
C0318;P042;
C0484;P001;
C1158;P025;
C1186;P023;
C1258;P050;
C0245;P024;
C0562;P006;
C0152;P019;
C0470;P014;
C0536;P013;
C0741;P002;
C0034;P038;
C1138;P003;
C1405;P033;
C1607;P042;
C0700;P041;
C0398;P025;
C1856;P032;
C1776;P012;
C1095;P003;
C1902;P012;
C1308;P034;
C1569;P032;
C0325;P003;
C1605;P041;
C0095;P044;
C1413;P049;
C0943;P013;
C0762;P036;
C1966;P038;
C1381;P013;
C0796;P009;
C1768;P014;
C0954;P013;
C1332;P023;
C0226;P033;
C0879;P033;
C1107;P006;
C1965;P038;
C0632;P014;
C0725;P014;
C0411;P020;
C0176;P002;
C0868;P016;
C2000;P010;
C1350;P009;
C0438;P050;
C1944;P045;
C0863;P008;
C1652;P048;
C1542;P019;
C0466;P030;
C0402;P027;
C0659;P042;
C0847;P034;
C1016;P039;
C0736;P025;
C0080;P017;
C1180;P046;
C1742;P034;
C0287;P043;
C0596;P014;
C1463;P018;
C0841;P036;
C0909;P042;
C0859;P010;
C1254;P038;
C0404;P049;
C1796;P013;
C0008;P045;
C0886;P027;
C0779;P041;
C0676;P006;
C0419;P033;
C1734;P008;
C1143;P001;
C1698;P010;
C1370;P021;
C0859;P033;
C0321;P005;
C0908;P001;
C1659;P037;
C0924;P016;
C1657;P049;
C1108;P010;
C0876;P026;
C1362;P012;
C1920;P028;
C1823;P005;
C1625;P004;
C0846;P010;
C1318;P001;
C1517;P017;
C1508;P016;
C0313;P021;
C1070;P033;
C1215;P014;
C1023;P007;
C1270;P008;
C0562;P022;
C0640;P036;
C0395;P003;
C1910;P009;
C1901;P016;
C0089;P003;
C0328;P008;
C0321;P048;
C0712;P016;
C0994;P007;
C0140;P021;
C0312;P048;
C1855;P002;
C0445;P041;
C0889;P010;
C0367;P013;
C0073;P018;
C1704;P018;
C1706;P023;
C1291;P046;
C1617;P045;
C0107;P010;
C1623;P040;
C1898;P011;
C0287;P003;
C0567;P017;
C0848;P005;
C1422;P046;
C1501;P005;
C1204;P045;
C0557;P006;
C0335;P006;
C0554;P004;
C1150;P042;
C1412;P040;
C0414;P032;
C1643;P043;
C0262;P017;
C1266;P042;
C0469;P032;
C0793;P003;
C1429;P040;
C1712;P001;
C1331;P010;
C1469;P032;
C0591;P045;
C0729;P038;
C0954;P033;
C0018;P004;
C0678;P023;
C1798;P006;
C0211;P012;
C1066;P032;
C1053;P023;
C0883;P034;
C1060;P011;
C0106;P029;
C1492;P017;
C0184;P023;
C1517;P009;
C0712;P016;
C1501;P040;
C0419;P026;
C1063;P002;
C1258;P033;
C0562;P023;
C0654;P013;
C1362;P023;
C0969;P006;
C0145;P034;
C0008;P045;
C0548;P016;
C0553;P040;
C0141;P042;
C1620;P039;
C0470;P014;
C1951;P039;
C1901;P008;
C0207;P050;
C1881;P022;
C0425;P007;
C1800;P004;
C0940;P042;
C1379;P011;
C1607;P042;
C0053;P046;
C1140;P004;
C1684;P007;
C0676;P003;
C0158;P047;
C1655;P005;
C0695;P038;
C0988;P025;
C1287;P012;
C0098;P033;
C0861;P028;
C0003;P015;
C0291;P010;
C1733;P002;
C0899;P027;
C0564;P015;
C0008;P002;
C1839;P003;
C1340;P032;
C1184;P004;
C0265;P028;
C1155;P028;
C1850;P046;
C0647;P031;
C0153;P039;
C1833;P008;
C0763;P036;
C0787;P043;
C1149;P012;
C1321;P042;
C1401;P041;
C0639;P008;
C1821;P005;
C1724;P015;
C0517;P035;
C1427;P037;
C1581;P033;
C0765;P040;
C1675;P012;
C0223;P015;
C0135;P006;
C0631;P044;
C0030;P015;
C1113;P034;
C1005;P002;
C0033;P038;
C0435;P038;
C0763;P036;
C1799;P002;
C0161;P022;
C1751;P037;
C1679;P011;
C1098;P007;
C0356;P017;
C1059;P028;
C0465;P046;
C0765;P042;
C0141;P039;
C0077;P025;
C0705;P014;
C1847;P011;
C0557;P021;
C1940;P046;
C1257;P027;
C0347;P042;
C0034;P037;
C0292;P013;
C1552;P022;
C0301;P045;
C1826;P006;
C1515;P011;
C1810;P015;
C1791;P007;
C0553;P007;
C0641;P047;
C0776;P010;
C0680;P013;
C0422;P043;
C0755;P003;
C1565;P045;
C1076;P042;
C0513;P050;
C1747;P006;
C0922;P037;
C0825;P020;
C1583;P034;
C1290;P004;
C0946;P043;
C1663;P042;
C1861;P001;
C1686;P050;
C1928;P040;
C1319;P004;
C0770;P017;
C1423;P011;
C1268;P043;
C0684;P009;
C1166;P028;
C0343;P007;
C0658;P006;
C0397;P003;
C1273;P028;
C0566;P023;
C0867;P050;
C1938;P013;
C0599;P040;
C0231;P006;
C1443;P047;
C1146;P034;
C0473;P040;
C0035;P007;
C1651;P038;
C0423;P045;
C0126;P004;
C0603;P037;
C1436;P012;
C1330;P031;
C0604;P037;
C0524;P011;
C0290;P006;
C0209;P022;
C0867;P007;
C0670;P001;
C1714;P024;
C1715;P049;
C0550;P036;
C1588;P034;
C1457;P047;
C0560;P023;
C0955;P029;
C1973;P016;
C1054;P010;
C0826;P004;
C0424;P019;
C1035;P011;
C1002;P015;
C0707;P015;
C1798;P043;
C1062;P021;
C1229;P032;
C0017;P004;
C0512;P004;
C1718;P024;
C0509;P026;
C1113;P046;
C0813;P050;
C0739;P011;
C1314;P034;
C1814;P026;
C1574;P036;
C0113;P047;
C0612;P015;
C1830;P007;
C0413;P032;
C0674;P007;
C0813;P012;
C0006;P034;
C0016;P026;
C1721;P019;
C0013;P043;
C0573;P037;
C1125;P016;
C0323;P016;
C1869;P016;
C1090;P040;
C1775;P002;
C0967;P017;
C1633;P032;
C1193;P040;
C0366;P033;
C0756;P034;
C1508;P022;
C1712;P012;
C1315;P033;
C0400;P026;
C0798;P041;
C0864;P033;
C0036;P008;
C0003;P046;
C0766;P029;
C1670;P011;
C0160;P047;
C0732;P023;
C1940;P044;
C0903;P029;
C1153;P050;
C1873;P029;
C0423;P004;
C1270;P043;
C0932;P004;
C0760;P029;
C1493;P002;
C1306;P007;
C0609;P011;
C1183;P014;
C0905;P009;
C0014;P033;
C1833;P025;
C0089;P022;
C1212;P038;
C0098;P022;
C1354;P037;
C1898;P048;
C0154;P014;
C1863;P017;
C0247;P011;
C0647;P050;
C1027;P015;
C0135;P022;
C0221;P015;
C1265;P042;
C0675;P005;
C1575;P038;
C1974;P001;
C0697;P041;
C1110;P033;
C0766;P007;
C1495;P042;
C1309;P029;
C0508;P006;
C0156;P014;
C0309;P001;
C1762;P019;
C0946;P003;
C1907;P015;
C0983;P008;
C0890;P023;
C0846;P005;
C1460;P009;
C0551;P010;
C1156;P007;
C0681;P050;
C1815;P004;
C1410;P019;
C1421;P038;
C0903;P016;
C1792;P006;
C0016;P017;
C0825;P017;
C1525;P034;
C0806;P041;
C1180;P013;
C0687;P008;
C0029;P007;
C0048;P011;
C0842;P043;
C1252;P038;
C0998;P008;
C1690;P047;
C0824;P004;
C1682;P048;
C1930;P010;
C0966;P048;
C0176;P002;
C1279;P012;
C1044;P033;
C0356;P009;
C1801;P002;
C1904;P034;
C1503;P049;
C0298;P049;
C1334;P011;
C0582;P029;
C1779;P020;
C1578;P033;
C0189;P006;
C0501;P001;
C0825;P020;
C1919;P020;
C0649;P005;
C0068;P023;
C1341;P045;
C0082;P021;
C1796;P011;
C1207;P002;
C1139;P035;
C0231;P017;
C0003;P046;
C1409;P044;
C1812;P034;
C1987;P007;
C1361;P017;
C1853;P013;
C0992;P023;
C1962;P001;
C1052;P024;
C0548;P003;
C1512;P010;
C1482;P003;
C0693;P010;
C1233;P008;
C1621;P009;
C0076;P018;
C1309;P004;
C1060;P044;
C1457;P041;
C0523;P010;
C1167;P007;
C0274;P028;
C0857;P040;
C1946;P044;
C0420;P017;
C0637;P047;
C0638;P048;
C1311;P016;
C0117;P011;
C1489;P039;
C1127;P006;
C1355;P017;
C1398;P017;
C1067;P023;
C1051;P038;
C1755;P031;
C0622;P044;
C0640;P047;
C1006;P002;
C1466;P008;
C1230;P020;
C1524;P003;
C0240;P017;
C1366;P014;
C1068;P042;
C1188;P036;
C0008;P026;
C1562;P037;
C0195;P019;
C1729;P022;
C0311;P017;
C0688;P001;
C0486;P047;
C0601;P036;
C0103;P029;
C0723;P034;
C1041;P039;
C0331;P016;
C1553;P037;
C0688;P043;
C1896;P015;
C1308;P025;
C1838;P040;
C0033;P034;
C1982;P005;
C1306;P002;
C1411;P034;
C0330;P005;
C1536;P045;
C1485;P028;
C0998;P001;
C0405;P046;
C0628;P043;
C1876;P025;
C0118;P009;
C0393;P048;
C1218;P034;
C0542;P012;
C0358;P023;
C0909;P023;
C1649;P014;
C1646;P006;
C0876;P026;
C1430;P024;
C0907;P047;
C0978;P011;
C0384;P019;
C1038;P048;
C1309;P006;
C0036;P034;
C0035;P034;
C0793;P003;
C1827;P023;
C1220;P011;
C0749;P032;
C1191;P038;
C1517;P043;
C1203;P019;
C1616;P016;
C1290;P039;
C0437;P026;
C0572;P026;
C0414;P041;
C0371;P016;
C1801;P008;
C1058;P033;
C1662;P007;
C1175;P009;
C0092;P025;
C0616;P037;
C1965;P036;
C0884;P025;
C0474;P047;
C0117;P010;
C0659;P049;
C1923;P008;
C0224;P038;
C0921;P009;
C0543;P014;
C1430;P003;
C1381;P009;
C1834;P046;
C1230;P029;
C0153;P006;
C0947;P034;
C1911;P034;
C1304;P021;
C0807;P048;
C1048;P023;
C1229;P032;
C0067;P023;
C1001;P050;
C0439;P034;
C0249;P025;
C1274;P018;
C0368;P013;
C0329;P049;
C0450;P024;
C1901;P042;
C0415;P003;
C1587;P035;
C0131;P005;
C0683;P009;
C1823;P034;
C1389;P002;
C0729;P031;
C0881;P017;
C1446;P033;
C0251;P020;
C1469;P013;
C1560;P019;
C1072;P009;
C1181;P009;
C1283;P037;
C0571;P023;
C1555;P023;
C0996;P036;
C0109;P032;
C0526;P011;
C0534;P034;
C0903;P042;
C0136;P040;
C0086;P033;
C1987;P007;
C0171;P042;
C0931;P040;
C1997;P026;
C1632;P049;
C1844;P005;
C0400;P028;
C1491;P011;
C0978;P003;
C1050;P017;
C1654;P032;
C1381;P009;
C0680;P042;
C0364;P007;
C0528;P031;
C1432;P014;
C0776;P015;
C0263;P001;
C0701;P003;
C0677;P008;
C1713;P028;
C0177;P002;
C0077;P041;
C1367;P021;
C0274;P019;
C0290;P041;
C0090;P032;
C1082;P040;
C1580;P047;
C1490;P049;
C1069;P013;
C1719;P025;
C1843;P041;
C0105;P002;
C0588;P025;
C1708;P021;
C0536;P042;
C1158;P034;
C0929;P039;
C0699;P012;
C0134;P005;
C0748;P032;
C1524;P040;
C0039;P046;
C0760;P023;
C1240;P034;
C0373;P044;
C0566;P032;
C0667;P002;
C1071;P040;
C0281;P038;
C0628;P043;
C0933;P040;
C0214;P013;
C0764;P006;
C1995;P009;
C1132;P037;
C1022;P014;
C0482;P003;
C0743;P030;
C1599;P008;
C0194;P046;
C1575;P012;
C0946;P033;
C0225;P046;
C0139;P034;
C1642;P042;
C1369;P032;
C1578;P047;
C1269;P011;
C0608;P013;
C0312;P032;
C0061;P015;
C1205;P013;
C0514;P045;
C0866;P040;
C0876;P019;
C1215;P013;
C0959;P040;
C1381;P009;
C1730;P048;
C1679;P033;
C0129;P040;
C1168;P039;
C0643;P022;
C1308;P003;
C1613;P043;
C1430;P029;
C1003;P009;
C1113;P009;
C0479;P002;
C0880;P006;
C0434;P037;
C1215;P033;
C0714;P016;
C0918;P009;
C0087;P004;
C1238;P034;
C0030;P012;
C0334;P044;
C0783;P029;
C1487;P040;
C0881;P021;
C1016;P047;
C1215;P032;
C1611;P034;
C0748;P021;
C0227;P009;
C1382;P029;
C0757;P047;
C0472;P036;
C0381;P014;
C1527;P002;
C0481;P021;
C1096;P011;
C0778;P040;
C1459;P002;
C1001;P008;
C1632;P003;
C1873;P018;
C0402;P034;
C1022;P016;
C0502;P007;
C1872;P017;
C1173;P012;
C0604;P038;
C1868;P045;
C0024;P006;
C0468;P019;
C1166;P045;
C1488;P005;
C1518;P005;
C0707;P015;
C1898;P031;
C0516;P007;
C1360;P022;
C1700;P017;
C0434;P033;
C0227;P019;
C0906;P042;
C1128;P016;
C0064;P009;
C0244;P021;
C0006;P002;
C0052;P026;
C1201;P019;
C0422;P034;
C0805;P047;
C0636;P037;
C0181;P027;
C0610;P001;
C0938;P040;
C1689;P005;
C1418;P037;
C0152;P005;
C0535;P017;
C0451;P005;
C0090;P023;
C1262;P037;
C0112;P003;
C1440;P022;
C1150;P042;
C1528;P015;
C0948;P014;
C1182;P014;
C0325;P022;
C1517;P010;
C0871;P012;
C0545;P020;
C0796;P047;
C0751;P020;
C1601;P049;
C0750;P011;
C1926;P039;
C1010;P011;
C0913;P047;
C1223;P046;
C1017;P013;
C1485;P005;
C1901;P032;
C0661;P003;
C0144;P042;
C0012;P003;
C0376;P006;
C0629;P007;
C1665;P015;
C0775;P002;
C1839;P010;
C0332;P028;
C0609;P013;
C1395;P022;
C1616;P045;
C0857;P012;
C1785;P047;
C1221;P027;
C0809;P008;
C1182;P023;
C1340;P015;
C0713;P037;
C1973;P003;
C1205;P020;
C0313;P040;
C1663;P008;
C1206;P034;
C0742;P032;
C0290;P041;
C0943;P042;
C1028;P016;
C1286;P046;
C0357;P009;
C0475;P040;
C0868;P016;
C1368;P037;
C1796;P036;
C0089;P013;
C1663;P019;
C1974;P008;
C0642;P013;
C1787;P048;
C1726;P003;
C0889;P016;
C1651;P025;
C1626;P047;
C0474;P047;
C0590;P013;
C1011;P002;
C1782;P005;
C0314;P022;
C1880;P033;
C0792;P019;
C0935;P017;
C0768;P010;
C1448;P015;
C0693;P025;
C1135;P009;
C1472;P008;
C1320;P007;
C1225;P029;
C1591;P037;
C1349;P043;
C0627;P036;
C0101;P029;
C1929;P038;
C1175;P009;
C0840;P042;
C1323;P008;
C1349;P045;
C1713;P022;
C0341;P044;
C0239;P043;
C1651;P038;
C1674;P017;
C1241;P034;
C0361;P035;
C0606;P010;
C1840;P004;
C0743;P004;
C1508;P004;
C1104;P032;
C1888;P038;
C1455;P047;
C1092;P040;
C1797;P036;
C0075;P019;
C0808;P048;
C1995;P006;
C0659;P042;
C1899;P006;
C1436;P009;
C0897;P005;
C0836;P007;
C0765;P040;
C1666;P008;
C0386;P036;
C0021;P010;
C0660;P038;
C1968;P002;
C0560;P009;
C0064;P013;
C0515;P009;
C1081;P010;
C0586;P032;
C1898;P009;
C1737;P034;
C0920;P036;
C0022;P003;
C1060;P022;
C0052;P034;
C0938;P036;
C0418;P038;
C0493;P022;
C0954;P025;
C1911;P013;
C1754;P038;
C1719;P020;
C1274;P043;
C1352;P014;
C1195;P017;
C1985;P047;
C1958;P050;
C1687;P043;
C1691;P035;
C0139;P043;
C0603;P006;
C0233;P021;
C1932;P028;
C1849;P012;
C1395;P033;
C0311;P048;
C1726;P029;
C0338;P017;
C0871;P042;
C0491;P017;
C0175;P002;
C0152;P009;
C0285;P040;
C0418;P003;
C1599;P037;
C0485;P010;
C0506;P016;
C0320;P012;
C1149;P005;
C1072;P034;
C0028;P043;
C1991;P046;
C0226;P005;
C0155;P049;
C0117;P034;
C0822;P028;
C0510;P047;
C1903;P033;
C1403;P033;
C1028;P032;
C0731;P023;
C0683;P022;
C1221;P047;
C0194;P014;
C0255;P012;
C1624;P046;
C0693;P047;
C1832;P038;
C1488;P015;
C0836;P037;
C0187;P006;
C1496;P003;
C1439;P044;
C1494;P007;
C1570;P028;
C0378;P003;
C0689;P019;
C0109;P040;
C0151;P020;
C0592;P020;
C1918;P037;
C1213;P043;
C1813;P029;
C1743;P002;
C0364;P011;
C1923;P007;
C1534;P010;
C0190;P028;
C1252;P043;
C1878;P020;
C0657;P040;
C1037;P017;
C1373;P022;
C0677;P038;
C1727;P046;
C0680;P042;
C0639;P007;
C0783;P047;
C0331;P046;
C1740;P034;
C1048;P010;
C1418;P007;
C0428;P046;
C0457;P017;
C0467;P009;
C1380;P004;
C1463;P028;
C0008;P016;
C1207;P002;
C0791;P039;
C0202;P010;
C1809;P013;
C1301;P005;
C1420;P019;
C0374;P015;
C1670;P009;
C1679;P033;
C1678;P011;
C1946;P042;
C0349;P013;
C0812;P050;
C0543;P039;
C0800;P050;
C1365;P007;
C0849;P011;
C1005;P050;
C0792;P033;
C1295;P050;
C1114;P005;
C0511;P048;
C1124;P036;
C0575;P044;
C0225;P045;
C0633;P045;
C1311;P038;
C1450;P046;
C1944;P045;
C0989;P006;
C0777;P023;
C0011;P003;
C0117;P037;
C1160;P006;
C0846;P011;
C0235;P048;
C0058;P015;
C0061;P015;
C0663;P006;
C1065;P029;
C1146;P005;
C1581;P033;
C0241;P021;
C1992;P023;
C0119;P047;
C1036;P005;
C0115;P015;
C0672;P006;
C1115;P047;
C1371;P002;
C1366;P014;
C1621;P045;
C1037;P020;
C0475;P042;
C0086;P001;
C1163;P044;
C1592;P016;
C1230;P032;
C1014;P012;
C1343;P014;
C0535;P038;
C0046;P036;
C1791;P007;
C0121;P047;
C1860;P004;
C0752;P040;
C0216;P004;
C0612;P010;
C1527;P049;
C1962;P036;
C1486;P041;
C1992;P023;
C1166;P009;
C0698;P002;
C2000;P004;
C0570;P002;
C0829;P012;
C1167;P034;
C1453;P021;
C1088;P044;
C0349;P012;
C0739;P026;
C0944;P013;
C0058;P016;
C1534;P011;
C0152;P036;
C1344;P034;
C1256;P040;
C0896;P019;
C1924;P040;
C1919;P002;
C0447;P047;
C1556;P023;
C1297;P050;
C1360;P040;
C0869;P038;
C0578;P042;
C1685;P042;
C0696;P039;
C0037;P009;
C1948;P014;
C0995;P007;
C1659;P033;
C0669;P005;
C0009;P021;
C1627;P006;
C1891;P001;
C1751;P032;
C1937;P043;
C1783;P022;
C1271;P009;
C1769;P023;
C0629;P017;
C1083;P008;
C1976;P043;
C1363;P025;
C1851;P012;
C1263;P042;
C1662;P043;
C1953;P039;
C1847;P025;
C1701;P017;
C1409;P034;
C0881;P026;
C1736;P012;
C0386;P004;
C1636;P032;
C1315;P007;
C0903;P010;
C1084;P012;
C1576;P032;
C0161;P033;
C1681;P042;
C0334;P007;
C0055;P008;
C1423;P038;
C0377;P013;
C1051;P032;
C0293;P032;
C0615;P037;
C0199;P013;
C0213;P012;
C1949;P047;
C1824;P005;
C1233;P040;
C0297;P019;
C0247;P050;
C1612;P002;
C0713;P016;
C1966;P045;
C0901;P003;
C1832;P009;
C0122;P036;
C1182;P018;
C1271;P015;
C1812;P004;
C0055;P014;
C0477;P001;
C0437;P042;
C0740;P016;
C1574;P033;
C0878;P020;
C0467;P011;
C1954;P012;
C0027;P007;
C0488;P004;
C1405;P034;
C1247;P050;
C1126;P001;
C0007;P034;
C1152;P006;
C0212;P016;
C0298;P043;
C0376;P007;
C0406;P040;
C1086;P042;
C1040;P021;
C0067;P050;
C1871;P040;
C1820;P005;
C1986;P007;
C1614;P040;
C1126;P025;
C0650;P045;
C1810;P006;
C0465;P020;
C1402;P019;
C1702;P005;
C1583;P036;
C1103;P012;
C1958;P048;
C0411;P016;
C1233;P013;
C0873;P017;
C1896;P029;
C0233;P038;
C1679;P001;
C0105;P005;
C1595;P005;
C0010;P022;
C0499;P006;
C0911;P029;
C0700;P012;
C1434;P038;
C0305;P015;
C1260;P047;
C0445;P037;
C0988;P005;
C1612;P006;
C1900;P022;
C0996;P008;
C1300;P008;
C1515;P011;
C1248;P032;
C1450;P046;
C0152;P036;
C0866;P019;
C0804;P047;
C0027;P008;
C0156;P048;
C1897;P042;
C1192;P043;
C0775;P006;
C1563;P026;
C0962;P026;
C1161;P040;
C1124;P006;
C0883;P017;
C1445;P045;
C0301;P042;
C0001;P004;
C0810;P008;
C1405;P034;
C1339;P011;
C0593;P005;
C0583;P046;
C1110;P001;
C0354;P039;
C0901;P003;
C0512;P008;
C0565;P019;
C1879;P003;
C0655;P009;
C1978;P005;
C1159;P008;
C1094;P004;
C0556;P037;
C0719;P034;
C0495;P005;
C0649;P021;
C1047;P045;
C0472;P049;
C1447;P027;
C0119;P010;
C1820;P023;
C1592;P012;
C1391;P028;
C0569;P034;
C1157;P005;
C1491;P023;
C0522;P009;
C1031;P025;
C0304;P034;
C1321;P028;
C0464;P022;
C1034;P019;
C1290;P003;
C0236;P050;
C0411;P023;
C1006;P009;
C0719;P006;
C0107;P013;
C0525;P011;
C1064;P030;
C1046;P022;
C0059;P021;
C0873;P002;
C1702;P017;
C0150;P043;
C0853;P034;
C1588;P017;
C1309;P012;
C0167;P015;
C1057;P002;
C1909;P034;
C0052;P002;
C0644;P025;
C0451;P033;
C1163;P009;
C0604;P007;
C0444;P011;
C0175;P002;
C0499;P014;
C1310;P033;
C0438;P003;
C0468;P011;
C1784;P047;
C0151;P044;
C0624;P023;
C1026;P016;
C1450;P017;
C0444;P044;
C1247;P050;
C1565;P007;
C1094;P040;
C0941;P032;
C1090;P040;
C1340;P013;
C1247;P010;
C0689;P010;
C1300;P002;
C1951;P023;
C0721;P024;
C1078;P036;
C1307;P029;
C1696;P036;
C1749;P036;
C0030;P012;
C1777;P050;
C1791;P007;
C1672;P011;
C0116;P002;
C0549;P037;
C1531;P034;
C0959;P010;
C0907;P031;
C1021;P014;
C0924;P015;
C0852;P012;
C0369;P013;
C1501;P047;
C1328;P002;
C0984;P026;
C1827;P022;
C1942;P039;
C0508;P015;
C0786;P043;
C1654;P038;
C1962;P033;
C0811;P036;
C0283;P043;
C0721;P044;
C0915;P031;
C1149;P004;
C0817;P002;
C0005;P045;
C0450;P037;
C1081;P019;
C1851;P020;
